x,y,z,boundary_left,boundary_right,velocity_long_ref,kappa,yaw_angle,yaw_angle_error,lat_deviation,arc_progress,time,yaw_angle_dot,velocity_lat,acceleration_long,acceleration_lat,force_long_fl,force_long_fr,force_long_rl,force_long_rr,steering_angle,steering_angle_dot
20.8129349,-17.2705135,0,0.86,-0.86,3,0.109592332,-3.60917854,0,0,212.327213,0,0.328776995,0,0,0,0,0,0,0,0,0
20.723423,-17.3150978,0,0.86,-0.86,3,0.109592332,-3.59821949,0,0,212.427214,0,0.328776995,0,0,0,0,0,0,0,0,0
20.6334267,-17.3586979,0,0.86,-0.86,3,0.109592332,-3.58726045,0,0,212.527214,0,0.328776995,0,0,0,0,0,0,0,0,0
20.5429592,-17.4013081,0,0.86,-0.86,3,0.109592332,-3.5763014,0,0,212.627215,0,0.328776995,0,0,0,0,0,0,0,0,0
20.4520302,-17.4429264,0,0.86,-0.86,3,0.109592332,-3.56534236,0,0,212.727216,0,0.328776995,0,0,0,0,0,0,0,0,0
20.360651,-17.4835453,0,0.86,-0.86,3,0.109592332,-3.55438332,0,0,212.827217,0,0.328776995,0,0,0,0,0,0,0,0,0
20.2688313,-17.523159,0,0.86,-0.86,3,0.109592332,-3.54342427,0,0,212.927218,0,0.328776995,0,0,0,0,0,0,0,0,0
20.1765823,-17.5617657,0,0.86,-0.86,3,0.109592332,-3.53246523,0,0,213.027218,0,0.328776995,0,0,0,0,0,0,0,0,0
20.0839157,-17.5993576,0,0.86,-0.86,3,0.109592332,-3.52150618,0,0,213.127219,0,0.328776995,0,0,0,0,0,0,0,0,0
19.9908447,-17.6359329,0,0.86,-0.86,3,0.109592332,-3.51054714,0,0,213.22722,0,0.328776995,0,0,0,0,0,0,0,0,0
19.897377,-17.6714859,0,0.86,-0.86,3,0.109592332,-3.4995881,0,0,213.327221,0,0.328776995,0,0,0,0,0,0,0,0,0
19.8035259,-17.7060108,0,0.86,-0.86,3,0.109592332,-3.48862905,0,0,213.427221,0,0.328776995,0,0,0,0,0,0,0,0,0
19.709301,-17.7395077,0,0.86,-0.86,3,0.109592332,-3.47767001,0,0,213.527222,0,0.328776995,0,0,0,0,0,0,0,0,0
19.6147156,-17.7719688,0,0.86,-0.86,3,0.109592332,-3.46671096,0,0,213.627223,0,0.328776995,0,0,0,0,0,0,0,0,0
19.5197792,-17.8033905,0,0.86,-0.86,3,0.109592332,-3.45575192,0,0,213.727224,0,0.328776995,0,0,0,0,0,0,0,0,0
19.4245052,-17.8337708,0,0.86,-0.86,3,0.109592332,-3.44479287,0,0,213.827225,0,0.328776995,0,0,0,0,0,0,0,0,0
19.3289051,-17.8631058,0,0.86,-0.86,3,0.109592332,-3.43383383,0,0,213.927225,0,0.328776995,0,0,0,0,0,0,0,0,0
19.2329865,-17.8913898,0,0.86,-0.86,3,0.109592332,-3.42287479,0,0,214.027226,0,0.328776995,0,0,0,0,0,0,0,0,0
19.1367664,-17.918623,0,0.86,-0.86,3,0.109592332,-3.41191574,0,0,214.127227,0,0.328776995,0,0,0,0,0,0,0,0,0
19.0402508,-17.9447994,0,0.86,-0.86,3,0.109592332,-3.4009567,0,0,214.227228,0,0.328776995,0,0,0,0,0,0,0,0,0
18.9434566,-17.9699154,0,0.86,-0.86,3,0.109592332,-3.38999765,0,0,214.327228,0,0.328776995,0,0,0,0,0,0,0,0,0
18.8463917,-17.9939709,0,0.86,-0.86,3,0.109592332,-3.37903861,0,0,214.427229,0,0.328776995,0,0,0,0,0,0,0,0,0
18.7490692,-18.0169601,0,0.86,-0.86,3,0.109592332,-3.36807957,0,0,214.52723,0,0.328776995,0,0,0,0,0,0,0,0,0
18.6515007,-18.0388813,0,0.86,-0.86,3,0.109592332,-3.35712052,0,0,214.627231,0,0.328776995,0,0,0,0,0,0,0,0,0
18.5536976,-18.0597324,0,0.86,-0.86,3,0.109592332,-3.34616148,0,0,214.727232,0,0.328776995,0,0,0,0,0,0,0,0,0
18.4556732,-18.0795097,0,0.86,-0.86,3,0.109592332,-3.33520243,0,0,214.827232,0,0.328776995,0,0,0,0,0,0,0,0,0
18.3574371,-18.0982113,0,0.86,-0.86,3,0.109592332,-3.32424339,0,0,214.927233,0,0.328776995,0,0,0,0,0,0,0,0,0
18.2590008,-18.1158371,0,0.86,-0.86,3,0.109592332,-3.31328435,0,0,215.027234,0,0.328776995,0,0,0,0,0,0,0,0,0
18.1603775,-18.1323814,0,0.86,-0.86,3,0.109592332,-3.3023253,0,0,215.127235,0,0.328776995,0,0,0,0,0,0,0,0,0
18.0615807,-18.1478443,0,0.86,-0.86,3,0.109592332,-3.29136626,0,0,215.227235,0,0.328776995,0,0,0,0,0,0,0,0,0
17.9626179,-18.1622238,0,0.86,-0.86,3,0.109592332,-3.28040721,0,0,215.327236,0,0.328776995,0,0,0,0,0,0,0,0,0
17.8635063,-18.175518,0,0.86,-0.86,3,0.109592332,-3.26944817,0,0,215.427237,0,0.328776995,0,0,0,0,0,0,0,0,0
17.7642517,-18.1877251,0,0.86,-0.86,3,0.109592332,-3.25848912,0,0,215.527238,0,0.328776995,0,0,0,0,0,0,0,0,0
17.6648712,-18.1988449,0,0.86,-0.86,3,0.109592332,-3.24753008,0,0,215.627239,0,0.328776995,0,0,0,0,0,0,0,0,0
17.5653744,-18.2088737,0,0.86,-0.86,3,0.109592332,-3.23657104,0,0,215.727239,0,0.328776995,0,0,0,0,0,0,0,0,0
17.4657745,-18.2178116,0,0.86,-0.86,3,0.109592332,-3.22561199,0,0,215.82724,0,0.328776995,0,0,0,0,0,0,0,0,0
17.3660831,-18.2256565,0,0.86,-0.86,3,0.109592332,-3.21465295,0,0,215.927241,0,0.328776995,0,0,0,0,0,0,0,0,0
17.2663097,-18.2324104,0,0.86,-0.86,3,0.109592332,-3.2036939,0,0,216.027242,0,0.328776995,0,0,0,0,0,0,0,0,0
17.1664696,-18.2380695,0,0.86,-0.86,3,0.109592332,-3.19273486,0,0,216.127242,0,0.328776995,0,0,0,0,0,0,0,0,0
17.0665722,-18.2426338,0,0.86,-0.86,3,0.109592332,-3.18177582,0,0,216.227243,0,0.328776995,0,0,0,0,0,0,0,0,0
16.9666328,-18.2461033,0,0.86,-0.86,3,0.109592332,-3.17081677,0,0,216.327244,0,0.328776995,0,0,0,0,0,0,0,0,0
16.8666592,-18.2484779,0,0.86,-0.86,3,0.109592332,-3.15985773,0,0,216.427245,0,0.328776995,0,0,0,0,0,0,0,0,0
16.7666664,-18.2497559,0,0.86,-0.86,3,0.109592332,-3.14889868,0,0,216.527246,0,0.328776995,0,0,0,0,0,0,0,0,0
16.666666,-18.249939,0,0.86,-0.86,3,0.109592332,-3.13793964,0,0,216.627246,0,0.328776995,0,0,0,0,0,0,0,0,0
16.5666695,-18.2490253,0,0.86,-0.86,3,0.109592332,-3.12698059,0,0,216.727247,0,0.328776995,0,0,0,0,0,0,0,0,0
16.4666901,-18.2470169,0,0.86,-0.86,3,0.109592332,-3.11602155,0,0,216.827248,0,0.328776995,0,0,0,0,0,0,0,0,0
16.3667374,-18.2439117,0,0.86,-0.86,3,0.109592332,-3.10506251,0,0,216.927249,0,0.328776995,0,0,0,0,0,0,0,0,0
16.2668247,-18.2397118,0,0.86,-0.86,3,0.109592332,-3.09410346,0,0,217.027249,0,0.328776995,0,0,0,0,0,0,0,0,0
16.1669636,-18.2344189,0,0.86,-0.86,3,0.109592332,-3.08314442,0,0,217.12725,0,0.328776995,0,0,0,0,0,0,0,0,0
16.0671673,-18.2280293,0,0.86,-0.86,3,0.109592332,-3.07218537,0,0,217.227251,0,0.328776995,0,0,0,0,0,0,0,0,0
15.9674463,-18.2205486,0,0.86,-0.86,3,0.109592332,-3.06122633,0,0,217.327252,0,0.328776995,0,0,0,0,0,0,0,0,0
15.8678141,-18.2119732,0,0.86,-0.86,3,0.109592332,-3.05026729,0,0,217.427253,0,0.328776995,0,0,0,0,0,0,0,0,0
15.768281,-18.2023087,0,0.86,-0.86,3,0.109592332,-3.03930824,0,0,217.527253,0,0.328776995,0,0,0,0,0,0,0,0,0
15.6688604,-18.1915531,0,0.86,-0.86,3,0.109592332,-3.0283492,0,0,217.627254,0,0.328776995,0,0,0,0,0,0,0,0,0
15.5695639,-18.1797085,0,0.86,-0.86,3,0.109592332,-3.01739015,0,0,217.727255,0,0.328776995,0,0,0,0,0,0,0,0,0
15.4704027,-18.1667767,0,0.86,-0.86,3,0.109592332,-3.00643111,0,0,217.827256,0,0.328776995,0,0,0,0,0,0,0,0,0
15.3713894,-18.1527576,0,0.86,-0.86,3,0.109592332,-2.99547207,0,0,217.927256,0,0.328776995,0,0,0,0,0,0,0,0,0
15.2725353,-18.1376553,0,0.86,-0.86,3,0.109592332,-2.98451302,0,0,218.027257,0,0.328776995,0,0,0,0,0,0,0,0,0
15.1738529,-18.1214714,0,0.86,-0.86,3,0.109592332,-2.97355398,0,0,218.127258,0,0.328776995,0,0,0,0,0,0,0,0,0
15.0753536,-18.1042061,0,0.86,-0.86,3,0.109592332,-2.96259493,0,0,218.227259,0,0.328776995,0,0,0,0,0,0,0,0,0
14.9770498,-18.0858631,0,0.86,-0.86,3,0.109592332,-2.95163589,0,0,218.32726,0,0.328776995,0,0,0,0,0,0,0,0,0
14.878953,-18.0664444,0,0.86,-0.86,3,0.109592332,-2.94067684,0,0,218.42726,0,0.328776995,0,0,0,0,0,0,0,0,0
14.7810745,-18.0459499,0,0.86,-0.86,3,0.109592332,-2.9297178,0,0,218.527261,0,0.328776995,0,0,0,0,0,0,0,0,0
14.6834269,-18.0243855,0,0.86,-0.86,3,0.109592332,-2.91875876,0,0,218.627262,0,0.328776995,0,0,0,0,0,0,0,0,0
14.5860214,-18.0017509,0,0.86,-0.86,3,0.109592332,-2.90779971,0,0,218.727263,0,0.328776995,0,0,0,0,0,0,0,0,0
14.4888687,-17.9780521,0,0.86,-0.86,3,0.109592332,-2.89684067,0,0,218.827263,0,0.328776995,0,0,0,0,0,0,0,0,0
14.391983,-17.953289,0,0.86,-0.86,3,0.109592332,-2.88588162,0,0,218.927264,0,0.328776995,0,0,0,0,0,0,0,0,0
14.2953739,-17.9274654,0,0.86,-0.86,3,0.109592332,-2.87492258,0,0,219.027265,0,0.328776995,0,0,0,0,0,0,0,0,0
14.1990538,-17.9005852,0,0.86,-0.86,3,0.109592332,-2.86396354,0,0,219.127266,0,0.328776995,0,0,0,0,0,0,0,0,0
14.103034,-17.8726501,0,0.86,-0.86,3,0.109592332,-2.85300449,0,0,219.227267,0,0.328776995,0,0,0,0,0,0,0,0,0
14.0073252,-17.8436661,0,0.86,-0.86,3,0.109592332,-2.84204545,0,0,219.327267,0,0.328776995,0,0,0,0,0,0,0,0,0
13.9119406,-17.813633,0,0.86,-0.86,3,0.109592332,-2.8310864,0,0,219.427268,0,0.328776995,0,0,0,0,0,0,0,0,0
13.8168907,-17.7825584,0,0.86,-0.86,3,0.109592332,-2.82012736,0,0,219.527269,0,0.328776995,0,0,0,0,0,0,0,0,0
13.722188,-17.7504425,0,0.86,-0.86,3,0.109592332,-2.80916831,0,0,219.62727,0,0.328776995,0,0,0,0,0,0,0,0,0
13.6278419,-17.7172909,0,0.86,-0.86,3,0.109592332,-2.79820927,0,0,219.72727,0,0.328776995,0,0,0,0,0,0,0,0,0
13.533865,-17.6831074,0,0.86,-0.86,3,0.109592332,-2.78725023,0,0,219.827271,0,0.328776995,0,0,0,0,0,0,0,0,0
13.4402685,-17.6478977,0,0.86,-0.86,3,0.109592332,-2.77629118,0,0,219.927272,0,0.328776995,0,0,0,0,0,0,0,0,0
13.3470631,-17.6116619,0,0.86,-0.86,3,0.109592332,-2.76533214,0,0,220.027273,0,0.328776995,0,0,0,0,0,0,0,0,0
13.2542601,-17.5744076,0,0.86,-0.86,3,0.109592332,-2.75437309,0,0,220.127274,0,0.328776995,0,0,0,0,0,0,0,0,0
13.1618719,-17.5361404,0,0.86,-0.86,3,0.109592332,-2.74341405,0,0,220.227274,0,0.328776995,0,0,0,0,0,0,0,0,0
13.0699081,-17.4968605,0,0.86,-0.86,3,0.109592332,-2.73245501,0,0,220.327275,0,0.328776995,0,0,0,0,0,0,0,0,0
12.9783802,-17.4565773,0,0.86,-0.86,3,0.109592332,-2.72149596,0,0,220.427276,0,0.328776995,0,0,0,0,0,0,0,0,0
12.8872995,-17.4152927,0,0.86,-0.86,3,0.109592332,-2.71053692,0,0,220.527277,0,0.328776995,0,0,0,0,0,0,0,0,0
12.7966766,-17.3730106,0,0.86,-0.86,3,0.109592332,-2.69957787,0,0,220.627277,0,0.328776995,0,0,0,0,0,0,0,0,0
12.706522,-17.3297405,0,0.86,-0.86,3,0.109592332,-2.68861883,0,0,220.727278,0,0.328776995,0,0,0,0,0,0,0,0,0
12.616848,-17.2854843,0,0.86,-0.86,3,0.109592332,-2.67765978,0,0,220.827279,0,0.328776995,0,0,0,0,0,0,0,0,0
12.5276642,-17.2402477,0,0.86,-0.86,3,0.109592332,-2.66670074,0,0,220.92728,0,0.328776995,0,0,0,0,0,0,0,0,0
12.4389811,-17.1940365,0,0.86,-0.86,3,0.109592332,-2.6557417,0,0,221.027281,0,0.328776995,0,0,0,0,0,0,0,0,0
12.3508091,-17.1468563,0,0.86,-0.86,3,0.109592332,-2.64478265,0,0,221.127281,0,0.328776995,0,0,0,0,0,0,0,0,0
12.2631607,-17.098711,0,0.86,-0.86,3,0.109592332,-2.63382361,0,0,221.227282,0,0.328776995,0,0,0,0,0,0,0,0,0
12.1760445,-17.0496101,0,0.86,-0.86,3,0.109592332,-2.62286456,0,0,221.327283,0,0.328776995,0,0,0,0,0,0,0,0,0
12.0894718,-16.9995575,0,0.86,-0.86,3,0.109592332,-2.61190552,0,0,221.427284,0,0.328776995,0,0,0,0,0,0,0,0,0
12.0034523,-16.9485588,0,0.86,-0.86,3,0.109592332,-2.60094648,0,0,221.527284,0,0.328776995,0,0,0,0,0,0,0,0,0
11.9179974,-16.8966198,0,0.86,-0.86,3,0.109592332,-2.58998743,0,0,221.627285,0,0.328776995,0,0,0,0,0,0,0,0,0
11.8331175,-16.8437481,0,0.86,-0.86,3,0.109592332,-2.57902839,0,0,221.727286,0,0.328776995,0,0,0,0,0,0,0,0,0
11.7488213,-16.7899494,0,0.86,-0.86,3,0.109592332,-2.56806934,0,0,221.827287,0,0.328776995,0,0,0,0,0,0,0,0,0
11.6651192,-16.7352295,0,0.86,-0.86,3,0.109592332,-2.5571103,0,0,221.927288,0,0.328776995,0,0,0,0,0,0,0,0,0
11.5820227,-16.6795959,0,0.86,-0.86,3,0.109592332,-2.54615126,0,0,222.027288,0,0.328776995,0,0,0,0,0,0,0,0,0
11.4995403,-16.6230564,0,0.86,-0.86,3,0.109592332,-2.53519221,0,0,222.127289,0,0.328776995,0,0,0,0,0,0,0,0,0
11.4176826,-16.5656147,0,0.86,-0.86,3,0.109592332,-2.52423317,0,0,222.22729,0,0.328776995,0,0,0,0,0,0,0,0,0
11.3364592,-16.5072803,0,0.86,-0.86,3,0.109592332,-2.51327412,0,0,222.327291,0,0.328776995,0,0,0,0,0,0,0,0,0
11.2558804,-16.4480591,0,0.86,-0.86,3,0.109592332,-2.50231508,0,0,222.427291,0,0.328776995,0,0,0,0,0,0,0,0,0
11.1759558,-16.3879585,0,0.86,-0.86,3,0.109592332,-2.49135603,0,0,222.527292,0,0.328776995,0,0,0,0,0,0,0,0,0
11.096694,-16.3269844,0,0.86,-0.86,3,0.109592332,-2.48039699,0,0,222.627293,0,0.328776995,0,0,0,0,0,0,0,0,0
11.0181046,-16.2651463,0,0.86,-0.86,3,0.109592332,-2.46943795,0,0,222.727294,0,0.328776995,0,0,0,0,0,0,0,0,0
10.9401979,-16.2024517,0,0.86,-0.86,3,0.109592332,-2.4584789,0,0,222.827295,0,0.328776995,0,0,0,0,0,0,0,0,0
10.8629837,-16.1389046,0,0.86,-0.86,3,0.109592332,-2.44751986,0,0,222.927295,0,0.328776995,0,0,0,0,0,0,0,0,0
10.7864704,-16.0745163,0,0.86,-0.86,3,0.109592332,-2.43656081,0,0,223.027296,0,0.328776995,0,0,0,0,0,0,0,0,0
10.7106667,-16.0092945,0,0.86,-0.86,3,0.109592332,-2.42560177,0,0,223.127297,0,0.328776995,0,0,0,0,0,0,0,0,0
10.6355829,-15.9432449,0,0.86,-0.86,3,0.109592332,-2.41464273,0,0,223.227298,0,0.328776995,0,0,0,0,0,0,0,0,0
10.5612268,-15.8763771,0,0.86,-0.86,3,0.109592332,-2.40368368,0,0,223.327298,0,0.328776995,0,0,0,0,0,0,0,0,0
10.487608,-15.8086977,0,0.86,-0.86,3,0.109592332,-2.39272464,0,0,223.427299,0,0.328776995,0,0,0,0,0,0,0,0,0
10.4147358,-15.7402153,0,0.86,-0.86,3,0.109592332,-2.38176559,0,0,223.5273,0,0.328776995,0,0,0,0,0,0,0,0,0
10.342618,-15.6709394,0,0.86,-0.86,3,0.109592332,-2.37080655,0,0,223.627301,0,0.328776995,0,0,0,0,0,0,0,0,0
10.2712641,-15.6008768,0,0.86,-0.86,3,0.109592332,-2.3598475,0,0,223.727302,0,0.328776995,0,0,0,0,0,0,0,0,0
10.2006826,-15.5300369,0,0.86,-0.86,3,0.109592332,-2.34888846,0,0,223.827302,0,0.328776995,0,0,0,0,0,0,0,0,0
10.1308804,-15.4584274,0,0.86,-0.86,3,0.109592332,-2.33792942,0,0,223.927303,0,0.328776995,0,0,0,0,0,0,0,0,0
10.0618687,-15.3860569,0,0.86,-0.86,3,0.109592332,-2.32697037,0,0,224.027304,0,0.328776995,0,0,0,0,0,0,0,0,0
9.9936533,-15.3129349,0,0.86,-0.86,3,0.109592332,-2.31601133,0,0,224.127305,0,0.328776995,0,0,0,0,0,0,0,0,0
9.92624378,-15.2390699,0,0.86,-0.86,3,0.109592332,-2.30505228,0,0,224.227305,0,0.328776995,0,0,0,0,0,0,0,0,0
9.8596468,-15.1644697,0,0.86,-0.86,3,0.109592332,-2.29409324,0,0,224.327306,0,0.328776995,0,0,0,0,0,0,0,0,0
9.79387283,-15.0891447,0,0.86,-0.86,3,0.109592332,-2.2831342,0,0,224.427307,0,0.328776995,0,0,0,0,0,0,0,0,0
9.72892666,-15.0131035,0,0.86,-0.86,3,0.109592332,-2.27217515,0,0,224.527308,0,0.328776995,0,0,0,0,0,0,0,0,0
9.66481876,-14.9363556,0,0.86,-0.86,3,0.109592332,-2.26121611,0,0,224.627309,0,0.328776995,0,0,0,0,0,0,0,0,0
9.60155582,-14.8589096,0,0.86,-0.86,3,0.109592332,-2.25025706,0,0,224.727309,0,0.328776995,0,0,0,0,0,0,0,0,0
9.53914547,-14.7807741,0,0.86,-0.86,3,0.109592332,-2.23929802,0,0,224.82731,0,0.328776995,0,0,0,0,0,0,0,0,0
9.47759438,-14.7019606,0,0.86,-0.86,3,0.109592332,-2.22833898,0,0,224.927311,0,0.328776995,0,0,0,0,0,0,0,0,0
9.41691113,-14.6224766,0,0.86,-0.86,3,0.109592332,-2.21737993,0,0,225.027312,0,0.328776995,0,0,0,0,0,0,0,0,0
9.35710239,-14.5423317,0,0.86,-0.86,3,0.109592332,-2.20642089,0,0,225.127312,0,0.328776995,0,0,0,0,0,0,0,0,0
9.29817581,-14.4615374,0,0.86,-0.86,3,0.109592332,-2.19546184,0,0,225.227313,0,0.328776995,0,0,0,0,0,0,0,0,0
9.24013805,-14.3801012,0,0.86,-0.86,3,0.109592332,-2.1845028,0,0,225.327314,0,0.328776995,0,0,0,0,0,0,0,0,0
9.18299675,-14.2980347,0,0.86,-0.86,3,0.109592332,-2.17354375,0,0,225.427315,0,0.328776995,0,0,0,0,0,0,0,0,0
9.12675762,-14.2153463,0,0.86,-0.86,3,0.109592332,-2.16258471,0,0,225.527316,0,0.328776995,0,0,0,0,0,0,0,0,0
9.0714283,-14.1320467,0,0.86,-0.86,3,0.109592332,-2.15162567,0,0,225.627316,0,0.328776995,0,0,0,0,0,0,0,0,0
9.01701546,-14.0481462,0,0.86,-0.86,3,0.109592332,-2.14066662,0,0,225.727317,0,0.328776995,0,0,0,0,0,0,0,0,0
8.96352482,-13.9636536,0,0.86,-0.86,3,0.109592332,-2.12970758,0,0,225.827318,0,0.328776995,0,0,0,0,0,0,0,0,0
8.91096306,-13.878581,0,0.86,-0.86,3,0.109592332,-2.11874853,0,0,225.927319,0,0.328776995,0,0,0,0,0,0,0,0,0
8.85933685,-13.7929363,0,0.86,-0.86,3,0.109592332,-2.10778949,0,0,226.027319,0,0.328776995,0,0,0,0,0,0,0,0,0
8.80865288,-13.7067318,0,0.86,-0.86,3,0.109592332,-2.09683045,0,0,226.12732,0,0.328776995,0,0,0,0,0,0,0,0,0
8.7589159,-13.619977,0,0.86,-0.86,3,0.109592332,-2.0858714,0,0,226.227321,0,0.328776995,0,0,0,0,0,0,0,0,0
8.71013355,-13.5326815,0,0.86,-0.86,3,0.109592332,-2.07491236,0,0,226.327322,0,0.328776995,0,0,0,0,0,0,0,0,0
8.6623106,-13.4448576,0,0.86,-0.86,3,0.109592332,-2.06395331,0,0,226.427323,0,0.328776995,0,0,0,0,0,0,0,0,0
8.61545277,-13.3565149,0,0.86,-0.86,3,0.109592332,-2.05299427,0,0,226.527323,0,0.328776995,0,0,0,0,0,0,0,0,0
8.56956577,-13.267663,0,0.86,-0.86,3,0.109592332,-2.04203522,0,0,226.627324,0,0.328776995,0,0,0,0,0,0,0,0,0
8.52465534,-13.1783142,0,0.86,-0.86,3,0.109592332,-2.03107618,0,0,226.727325,0,0.328776995,0,0,0,0,0,0,0,0,0
8.48072624,-13.088479,0,0.86,-0.86,3,0.109592332,-2.02011714,0,0,226.827326,0,0.328776995,0,0,0,0,0,0,0,0,0
8.43778515,-12.998167,0,0.86,-0.86,3,0.109592332,-2.00915809,0,0,226.927326,0,0.328776995,0,0,0,0,0,0,0,0,0
8.39583588,-12.9073906,0,0.86,-0.86,3,0.109592332,-1.99819905,0,0,227.027327,0,0.328776995,0,0,0,0,0,0,0,0,0
8.35488415,-12.8161592,0,0.86,-0.86,3,0.109592332,-1.98724,0,0,227.127328,0,0.328776995,0,0,0,0,0,0,0,0,0
8.31493378,-12.7244854,0,0.86,-0.86,3,0.109592332,-1.97628096,0,0,227.227329,0,0.328776995,0,0,0,0,0,0,0,0,0
8.27599144,-12.6323786,0,0.86,-0.86,3,0.109592332,-1.96532192,0,0,227.32733,0,0.328776995,0,0,0,0,0,0,0,0,0
8.23806095,-12.5398512,0,0.86,-0.86,3,0.109592332,-1.95436287,0,0,227.42733,0,0.328776995,0,0,0,0,0,0,0,0,0
8.20114613,-12.4469128,0,0.86,-0.86,3,0.109592332,-1.94340383,0,0,227.527331,0,0.328776995,0,0,0,0,0,0,0,0,0
8.16525173,-12.3535757,0,0.86,-0.86,3,0.109592332,-1.93244478,0,0,227.627332,0,0.328776995,0,0,0,0,0,0,0,0,0
8.13038349,-12.2598515,0,0.86,-0.86,3,0.109592332,-1.92148574,0,0,227.727333,0,0.328776995,0,0,0,0,0,0,0,0,0
8.09654331,-12.1657505,0,0.86,-0.86,3,0.109592332,-1.9105267,0,0,227.827333,0,0.328776995,0,0,0,0,0,0,0,0,0
8.06373692,-12.0712833,0,0.86,-0.86,3,0.109592332,-1.89956765,0,0,227.927334,0,0.328776995,0,0,0,0,0,0,0,0,0
8.03196812,-11.9764633,0,0.86,-0.86,3,0.109592332,-1.88860861,0,0,228.027335,0,0.328776995,0,0,0,0,0,0,0,0,0
8.00123978,-11.8813009,0,0.86,-0.86,3,0.109592332,-1.87764956,0,0,228.127336,0,0.328776995,0,0,0,0,0,0,0,0,0
7.97155619,-11.7858067,0,0.86,-0.86,3,0.109592332,-1.86669052,0,0,228.227337,0,0.328776995,0,0,0,0,0,0,0,0,0
7.94292116,-11.6899939,0,0.86,-0.86,3,0.109592332,-1.85573147,0,0,228.327337,0,0.328776995,0,0,0,0,0,0,0,0,0
7.91533756,-11.5938721,0,0.86,-0.86,3,0.109592332,-1.84477243,0,0,228.427338,0,0.328776995,0,0,0,0,0,0,0,0,0
7.8888092,-11.4974546,0,0.86,-0.86,3,0.109592332,-1.83381339,0,0,228.527339,0,0.328776995,0,0,0,0,0,0,0,0,0
7.86333895,-11.4007521,0,0.86,-0.86,3,0.109592332,-1.82285434,0,0,228.62734,0,0.328776995,0,0,0,0,0,0,0,0,0
7.83893013,-11.3037758,0,0.86,-0.86,3,0.109592332,-1.8118953,0,0,228.72734,0,0.328776995,0,0,0,0,0,0,0,0,0
7.81558514,-11.2065382,0,0.86,-0.86,3,0.109592332,-1.80093625,0,0,228.827341,0,0.328776995,0,0,0,0,0,0,0,0,0
7.79330778,-11.1090508,0,0.86,-0.86,3,0.109592332,-1.78997721,0,0,228.927342,0,0.328776995,0,0,0,0,0,0,0,0,0
7.77209949,-11.0113239,0,0.86,-0.86,3,0.109592332,-1.77901817,0,0,229.027343,0,0.328776995,0,0,0,0,0,0,0,0,0
7.75196362,-10.913372,0,0.86,-0.86,3,0.109592332,-1.76805912,0,0,229.127344,0,0.328776995,0,0,0,0,0,0,0,0,0
7.73290253,-10.8152046,0,0.86,-0.86,3,0.109592332,-1.75710008,0,0,229.227344,0,0.328776995,0,0,0,0,0,0,0,0,0
7.71491861,-10.7168341,0,0.86,-0.86,3,0.109592332,-1.74614103,0,0,229.327345,0,0.328776995,0,0,0,0,0,0,0,0,0
7.69801331,-10.6182728,0,0.86,-0.86,3,0.109592332,-1.73518199,0,0,229.427346,0,0.328776995,0,0,0,0,0,0,0,0,0
7.68218946,-10.5195312,0,0.86,-0.86,3,0.109592332,-1.72422294,0,0,229.527347,0,0.328776995,0,0,0,0,0,0,0,0,0
7.66744852,-10.4206238,0,0.86,-0.86,3,0.109592332,-1.7132639,0,0,229.627347,0,0.328776995,0,0,0,0,0,0,0,0,0
7.65379238,-10.321559,0,0.86,-0.86,3,0.109592332,-1.70230486,0,0,229.727348,0,0.328776995,0,0,0,0,0,0,0,0,0
7.64122295,-10.222352,0,0.86,-0.86,3,0.109592332,-1.69134581,0,0,229.827349,0,0.328776995,0,0,0,0,0,0,0,0,0
7.62974119,-10.1230125,0,0.86,-0.86,3,0.109592332,-1.68038677,0,0,229.92735,0,0.328776995,0,0,0,0,0,0,0,0,0
7.61934853,-10.0235529,0,0.86,-0.86,3,0.109592332,-1.66942772,0,0,230.027351,0,0.328776995,0,0,0,0,0,0,0,0,0
7.61004686,-9.92398548,0,0.86,-0.86,3,0.109592332,-1.65846868,0,0,230.127351,0,0.328776995,0,0,0,0,0,0,0,0,0
7.60183668,-9.8243227,0,0.86,-0.86,3,0.109592332,-1.64750964,0,0,230.227352,0,0.328776995,0,0,0,0,0,0,0,0,0
7.59471941,-9.72457504,0,0.86,-0.86,3,0.109592332,-1.63655059,0,0,230.327353,0,0.328776995,0,0,0,0,0,0,0,0,0
7.58869553,-9.62475586,0,0.86,-0.86,3,0.109592332,-1.62559155,0,0,230.427354,0,0.328776995,0,0,0,0,0,0,0,0,0
7.58376598,-9.52487659,0,0.86,-0.86,3,0.109592332,-1.6146325,0,0,230.527354,0,0.328776995,0,0,0,0,0,0,0,0,0
7.57993126,-9.42494965,0,0.86,-0.86,3,0.109592332,-1.60367346,0,0,230.627355,0,0.328776995,0,0,0,0,0,0,0,0,0
7.57719183,-9.32498646,0,0.86,-0.86,3,0.109592332,-1.59271442,0,0,230.727356,0,0.328776995,0,0,0,0,0,0,0,0,0
7.57554817,-9.22499943,0,0.86,-0.86,3,0.109592332,-1.58175537,0,0,230.827357,0,0.328776995,0,0,0,0,0,0,0,0,0
7.57499981,-9.125,0,0.86,-0.86,3,0.109592332,-1.57079633,0,0,230.927358,0,0.328776995,0,0,0,0,0,0,0,0,0
